Spec_File,OptUV_Radius,OptUV_Temperature,OptUV_ChiSquare,SoftX_Radius,SoftX_Temperature,SoftX_ChiSquare
316,42760480233865.53,187907.51367228603,3.435395096711902e+45,3817450492069.5947,446401.63624961453,4.501361612914317e+41
317,112395840221712.94,118904.54831693473,4.5601949223897236e+45,1849237387352.3691,469687.09846389916,7.5804627298783535e+40
318,150197442425220.62,102082.17340924787,2.1412810346703065e+45,774918033144.0964,469687.09846389916,1.3613082403179458e+40
319,51878105365161.914,169737.74953169507,3.5398707932183504e+45,3817450492069.5947,403236.7181251849,1.8712621754166972e+41
320,40743392791472.9,187907.51367228603,2.1988314032672427e+45,2036870562768.1086,519965.2706590242,6.141101287028296e+41
321,80140593758723.81,138499.1241690537,4.6642599742230653e+45,1140614355428.725,519965.2706590242,2.872579377116722e+43
322,69326042034500.164,145723.5961706453,4.766121789958116e+45,4412955652750.838,424270.586733286,2.362004638324953e+41
323,47099179388152.82,178591.7089084208,2.8718706163048493e+45,4412955652750.838,403236.7181251849,2.8759093691854684e+41
324,40743392791472.9,187907.51367228603,1.9892905970219915e+45,2856676842380.816,469687.09846389916,2.283393711282998e+41
325,36990178273862.36,197709.25487143686,1.886425197413819e+45,1599692525779.4668,575625.5251117854,1.8833914663603214e+42
326,107093929750912.53,118904.54831693473,3.592168010150922e+45,703533854932.9159,575625.5251117854,2.782693244356346e+41
327,49430923427660.79,169737.74953169507,4.561848297806505e+45,3817450492069.5947,494187.1905238273,7.154522837561688e+41
328,76360220282735.89,138499.1241690537,4.9860392791664964e+45,3465793214031.2837,469687.09846389916,9.232224716120356e+40
329,47099179388152.82,178591.7089084208,3.058803659132151e+45,4006441416043.9155,424270.586733286,3.270896630640644e+41
330,112395840221712.94,118904.54831693473,4.087060977886718e+45,1940787777648.095,424270.586733286,1.040315994008088e+41
331,47099179388152.82,178591.7089084208,2.0679970293423408e+45,6817074057601.622,329024.8188586541,3.4612604309472195e+40
332,42760480233865.53,187907.51367228603,2.179558594098877e+45,7508769597190.191,329024.8188586541,7.645220633653762e+40
333,42760480233865.53,187907.51367228603,1.6074327944702528e+45,10034161291321.078,297209.68151673453,3.8366904065956747e+39
334,47099179388152.82,178591.7089084208,2.2594232804536955e+45,6495500623434.282,329024.8188586541,4.465479539341512e+40
335,44877427836924.734,178591.7089084208,1.5519343999483248e+45,6817074057601.622,329024.8188586541,7.268484200282415e+40
336,40743392791472.9,187907.51367228603,1.8168257716719192e+45,6189096376617.444,346187.603142919,4.667893062092386e+40
337,40743392791472.9,187907.51367228603,1.452156474972504e+45,5101356948466.366,346187.603142919,5.586369392192237e+40
338,40743392791472.9,187907.51367228603,1.9316280814582745e+45,5353910364736.312,364245.642579698,1.7700658484413087e+40
339,40743392791472.9,187907.51367228603,2.0254308432202888e+45,7508769597190.191,329024.8188586541,2.3059819773003207e+40
340,47099179388152.82,178591.7089084208,2.7864472838707072e+45,7508769597190.191,312712.90607213776,2.2534244511132864e+40
341,47099179388152.82,178591.7089084208,1.593938985894495e+45,6817074057601.622,312712.90607213776,2.3802955612712807e+40
342,44877427836924.734,178591.7089084208,1.6973231542560584e+45,4631428313497.515,364245.642579698,1.1339038295579873e+41
343,44877427836924.734,178591.7089084208,2.6127423773646412e+45,7880507045267.491,329024.8188586541,5.054390449875144e+40
344,44877427836924.734,178591.7089084208,1.4980315514798317e+45,6495500623434.282,329024.8188586541,2.4290345798069114e+40
345,44877427836924.734,178591.7089084208,1.9109277839088447e+45,7508769597190.191,312712.90607213776,1.6961212567326967e+40
346,42760480233865.53,178591.7089084208,1.6142084049372267e+45,5618966969611.556,346187.603142919,2.938471104893515e+40
347,44877427836924.734,178591.7089084208,3.432508143310826e+45,4412955652750.838,403236.7181251849,1.650414941850488e+41
348,44877427836924.734,178591.7089084208,3.339617929207608e+45,5618966969611.556,364245.642579698,5.022765073295142e+40
349,44877427836924.734,178591.7089084208,3.432517513496307e+45,8270648138377.99,329024.8188586541,7.482421659572106e+40
350,42760480233865.53,178591.7089084208,1.2589383214317821e+45,2593524457113.837,446401.63624961453,1.2687233367305835e+41
351,42760480233865.53,178591.7089084208,1.2463050217341939e+45,3465793214031.2837,403236.7181251849,1.3459078366312128e+41
352,84108122582942.3,131632.81650785255,4.704810184691229e+45,2856676842380.816,446401.63624961453,9.73608478758129e+40
353,72758173706358.38,138499.1241690537,5.6074305851026857e+45,2856676842380.816,494187.1905238273,6.171524541302833e+41
354,42760480233865.53,178591.7089084208,3.0836635750228926e+45,2721922345840.4185,424270.586733286,5.010285955759741e+41
355,88272072274946.83,131632.81650785255,5.531838277372504e+45,3817450492069.5947,383245.63598981337,1.5492435841313097e+41
356,117960232933157.75,113009.67197054223,4.0273375521626615e+45,1678888672304.4734,469687.09846389916,1.3575154217157948e+41
357,54446440196842.65,161322.73884482653,1.4732542628589116e+45,1678888672304.4734,383245.63598981337,1.2541458077229943e+41
358,42760480233865.53,178591.7089084208,1.4270901526357466e+45,5897145759768.532,312712.90607213776,3.7011610216360926e+40
359,42760480233865.53,178591.7089084208,1.020596023684242e+45,5897145759768.532,312712.90607213776,1.0906874255436297e+40
360,36990178273862.36,187907.51367228603,1.043541476772173e+45,1452331474082.144,494187.1905238273,5.762548091237484e+41
361,42760480233865.53,178591.7089084208,1.2368523980779925e+45,2354613237961.394,383245.63598981337,2.7515061093591317e+41
362,42760480233865.53,178591.7089084208,1.4785612122129737e+45,3817450492069.5947,364245.642579698,8.170095303223492e+40
363,40743392791472.9,178591.7089084208,1.551622949030555e+45,2856676842380.816,403236.7181251849,1.3652103513415446e+41
364,44877427836924.734,169737.74953169507,2.5540119847315078e+45,4006441416043.9155,364245.642579698,6.97047908298187e+40
365,107093929750912.53,113009.67197054223,2.472744345337506e+45,1762005590804.9211,364245.642579698,1.1104697490061456e+40
366,44877427836924.734,169737.74953169507,1.918077577481002e+45,3465793214031.2837,383245.63598981337,5.41610437033402e+40
367,44877427836924.734,169737.74953169507,1.4354568550542058e+45,3465793214031.2837,329024.8188586541,2.99873545305204e+40
368,44877427836924.734,169737.74953169507,1.8694807803704674e+45,8270648138377.99,282475.0532263017,8.607744219922885e+39
369,57141925851808.195,153324.9152896095,3.382169804760959e+45,8680103987716.662,282475.0532263017,4.958996220433191e+39
370,57141925851808.195,153324.9152896095,3.151042794355192e+45,13408906947673.926,255161.05714164244,4.208648939683881e+39
371,49430923427660.79,161322.73884482653,1.216151922214945e+45,2593524457113.837,346187.603142919,1.3936444158591448e+40
372,54446440196842.65,153324.9152896095,1.125229623206776e+45,4006441416043.9155,282475.0532263017,6.241516600752477e+39
373,54446440196842.65,153324.9152896095,1.2387353681922395e+45,10530923572244.867,242511.0542480984,2.27066761817786e+39
374,51878105365161.914,153324.9152896095,8.881331800330677e+44,8270648138377.99,242511.0542480984,8.956154520034104e+38
375,51878105365161.914,153324.9152896095,8.001623967367551e+44,14072743117597.04,230488.19475566497,1.1548013964970676e+39
376,51878105365161.914,153324.9152896095,7.053637501592484e+44,11599445463179.545,230488.19475566497,7.714145341334666e+37
377,49430923427660.79,153324.9152896095,6.8495098832638285e+44,10530923572244.867,230488.19475566497,3.872467935935681e+38
378,49430923427660.79,153324.9152896095,5.873865540659386e+44,13408906947673.926,219061.3870631087,3.0487131478350127e+38
379,44877427836924.734,161322.73884482653,1.0940603498528093e+45,13408906947673.926,230488.19475566497,4.614731893475865e+38
380,44877427836924.734,161322.73884482653,1.0736969910107735e+45,10034161291321.078,242511.0542480984,6.098514749731533e+38
381,49430923427660.79,153324.9152896095,1.124303098143441e+45,12173700432623.188,230488.19475566497,5.854470618927818e+37
382,57141925851808.195,145723.5961706453,2.4556305280074666e+45,14769443894771.04,230488.19475566497,4.9394339896548155e+38
383,51878105365161.914,153324.9152896095,1.540045760220895e+45,17073410921455.373,219061.3870631087,2.5711049508198353e+38
384,44877427836924.734,161322.73884482653,9.354579763351455e+44,8270648138377.99,242511.0542480984,1.0195959474278717e+39
385,49430923427660.79,153324.9152896095,8.733622867647146e+44,10530923572244.867,230488.19475566497,4.7498484820416e+38
386,49430923427660.79,153324.9152896095,9.906685577826646e+44,12776385103381.217,219061.3870631087,2.1192881191523185e+38
387,54446440196842.65,145723.5961706453,6.8993226812338135e+44,11599445463179.545,219061.3870631087,5.576652535000118e+36
388,47099179388152.82,153324.9152896095,7.191845927267645e+44,9109830810956.324,219061.3870631087,2.8506685670147704e+38
389,47099179388152.82,153324.9152896095,7.342374330882155e+44,13408906947673.926,208201.0809832753,1.1845631471901505e+38
390,47099179388152.82,153324.9152896095,1.1156816899005309e+45,17073410921455.373,208201.0809832753,2.3518773919410154e+38
