Spec_File,OptUV_Radius_cm,OptUV_Temperature_K,OptUV_ChiSquare,SoftX_Radius_cm,SoftX_Temperature_K,SoftX_ChiSquare
0618,171785483708608.12,44308.126953854226,1.3175317315406518e+40,5159393814953.366,363750.433443757,6.358215657113375e+40
0619,155986093187309.53,50796.96148686583,1.1239985912964387e+40,6673191099699.122,328633.3764141353,1.180764102246786e+40
0620,171785483708608.12,45535.93517173839,1.2821775771681563e+40,7116513584197.631,317697.9300964932,6.712468908359457e+39
0621,316487680644833.06,44308.126953854226,6.685811438618515e+40,2542891030606.955,339945.2305545469,8.225536133403181e+39
0622,201753354380024.28,45535.93517173839,2.166934630994777e+40,7589287469431.688,339945.2305545469,7.116514117271628e+39
0623,171785483708608.12,44308.126953854226,1.3455934857247628e+40,6059446853495.872,351646.4488109529,1.2521677056845481e+40
0624,189185149842584.28,44308.126953854226,1.0487323061062396e+40,7349099765997.988,317697.9300964932,8.661640049256393e+39
0625,161084124603837.34,48094.56461168163,1.4290396010845764e+40,6059446853495.872,351646.4488109529,7.519454096750518e+39
0626,183197770019712.28,44308.126953854226,1.65253286161919e+40,7116513584197.631,328633.3764141353,1.3097670948770295e+40
0627,208347178983248.0,46797.76678721456,2.751932592911655e+40,6891288349137.303,328633.3764141353,1.1826121487177518e+40
0628,166348772952636.78,49427.297582481406,1.4459650685084066e+40,8093469310810.928,307126.36643578357,4.410794988020776e+39
0629,161084124603837.34,49427.297582481406,1.7229024319320038e+40,8357984947891.931,307126.36643578357,6.876630717041384e+39
0630,177399880318941.1,46797.76678721456,1.6152894250051546e+40,9204541621404.6,307126.36643578357,1.3295336176242986e+40
0631,171785483708608.12,45535.93517173839,1.3454380012537138e+40,7589287469431.688,307126.36643578357,2.5426748754978854e+39
0632,161084124603837.34,46797.76678721456,1.4123353248415001e+40,7349099765997.988,296906.57704756694,1.9794410547602e+39
0633,146268955496099.66,48094.56461168163,8.254759353984068e+39,7837325132005.645,296906.57704756694,3.2829461324143383e+39
0634,183197770019712.28,43113.424743658674,1.3625394051578095e+40,7589287469431.688,307126.36643578357,1.3231192590015572e+40
0635,177399880318941.1,43113.424743658674,8.726196264523112e+39,8093469310810.928,307126.36643578357,1.355661404173969e+40
0636,137157145901648.11,52204.57970602628,1.118505371074018e+40,6461996247578.049,296906.57704756694,6.339141226384441e+39
0637,161084124603837.34,44308.126953854226,1.18117671669735e+40,8913233943034.248,277475.8887076415,3.1144727791469596e+38
0638,151049405567929.5,49427.297582481406,6.246841373270157e+39,7837325132005.645,277475.8887076415,7.871767119722443e+38
0639,189185149842584.28,45535.93517173839,1.3164493213378975e+40,10468142054606.785,268242.7343685689,4.74166835305613e+38
0640,151049405567929.5,49427.297582481406,8.699245735596724e+39,7837325132005.645,277475.8887076415,1.0420704138565788e+39
0641,189185149842584.28,43113.424743658674,1.6330012532007952e+40,11163575869463.494,268242.7343685689,4.171606631354264e+39
0642,155986093187309.53,45535.93517173839,1.4678822015089105e+40,7589287469431.688,277475.8887076415,2.1162274404986645e+39
0643,151049405567929.5,46797.76678721456,7.01197458237618e+39,8093469310810.928,277475.8887076415,2.12486844993065e+39
0644,252690425600276.66,43113.424743658674,2.587802467393376e+40,8093469310810.928,277475.8887076415,2.5247227739960625e+39
0645,161084124603837.34,44308.126953854226,8.366476471864175e+39,7837325132005.645,277475.8887076415,1.720324206569825e+39
0646,146268955496099.66,48094.56461168163,1.731255355728096e+40,9505369992715.307,268242.7343685689,2.019130963861437e+39
0647,151049405567929.5,45535.93517173839,9.684055987115422e+39,8631145644288.462,268242.7343685689,2.3878226046986777e+39
0648,183197770019712.28,43113.424743658674,1.5969685653353662e+40,9505369992715.307,277475.8887076415,3.434879958672305e+38
0649,161084124603837.34,43113.424743658674,7.632999769793997e+39,7349099765997.988,296906.57704756694,1.382920234809259e+39
0650,146268955496099.66,45535.93517173839,1.2307176279413076e+40,6059446853495.872,296906.57704756694,6.905777089864504e+39
0651,155986093187309.53,43113.424743658674,1.2767679170737766e+40,7349099765997.988,287026.8564601882,2.2410011783225283e+39
0652,151049405567929.5,44308.126953854226,1.262086897445033e+40,6673191099699.122,296906.57704756694,2.6965566816765847e+39
0653,155986093187309.53,44308.126953854226,1.9778680716415764e+40,7837325132005.645,296906.57704756694,6.406519884798689e+39
0654,171785483708608.12,40819.79179996614,1.774763659326647e+40,6673191099699.122,296906.57704756694,6.794921192396061e+39
0655,161084124603837.34,44308.126953854226,1.0252490923863548e+40,7349099765997.988,287026.8564601882,2.344979771109898e+39
0656,151049405567929.5,45535.93517173839,6.501808081348417e+39,7349099765997.988,287026.8564601882,3.557867978134143e+39
0657,155986093187309.53,43113.424743658674,1.097114470951663e+40,7589287469431.688,296906.57704756694,1.1955032251834425e+39
0658,141639798326106.53,46797.76678721456,1.0663848792845467e+40,6257485343945.197,307126.36643578357,6.220968843117959e+39
0659,171785483708608.12,43113.424743658674,7.378876669005079e+39,6673191099699.122,317697.9300964932,5.79203827557776e+39
0660,151049405567929.5,46797.76678721456,6.32360770463136e+39,7349099765997.988,307126.36643578357,4.1400363931402406e+39
0661,155986093187309.53,45535.93517173839,4.30731596702678e+39,8357984947891.931,296906.57704756694,1.9081135181666842e+39
0662,166348772952636.78,44308.126953854226,4.631292963428706e+39,8093469310810.928,307126.36643578357,8.044523876373429e+39
0663,161084124603837.34,44308.126953854226,1.0456218417135753e+40,6461996247578.049,328633.3764141353,1.0818926890279353e+40
0664,151049405567929.5,45535.93517173839,7.085224399447702e+39,7116513584197.631,307126.36643578357,4.685044593719008e+39
0665,171785483708608.12,45535.93517173839,1.104668817070392e+40,7116513584197.631,317697.9300964932,2.3281293972600627e+39
0666,151049405567929.5,46797.76678721456,6.72690757551762e+39,6673191099699.122,317697.9300964932,1.4382865141186178e+40
0667,137157145901648.11,48094.56461168163,9.405910588683022e+39,8357984947891.931,296906.57704756694,9.23594202023405e+39
0668,137157145901648.11,50796.96148686583,8.048984160383957e+39,8093469310810.928,287026.8564601882,3.216043137601789e+39
0669,166348772952636.78,45535.93517173839,1.0407847783725438e+40,8357984947891.931,277475.8887076415,1.0585965193275715e+39
0670,151049405567929.5,48094.56461168163,8.668195821943445e+39,7116513584197.631,277475.8887076415,2.1577146578938785e+39
0671,137157145901648.11,52204.57970602628,7.742990749354229e+39,7837325132005.645,277475.8887076415,1.4777012300892898e+39
0672,146268955496099.66,48094.56461168163,5.724878358586023e+39,6891288349137.303,287026.8564601882,9.47317154103603e+38
0673,128612955552196.45,52204.57970602628,4.7993007327899005e+39,7349099765997.988,277475.8887076415,2.7459525254742235e+39
0674,116784212709673.33,53651.20397974041,4.2634594787710437e+39,8357984947891.931,268242.7343685689,1.1883733831206021e+39
0675,113088196191517.5,53651.20397974041,3.288700538541032e+39,7349099765997.988,268242.7343685689,9.973687448201012e+38
0676,116784212709673.33,52204.57970602628,5.384916447750791e+39,8913233943034.248,259316.8180365392,6.389708705410623e+38
0677,116784212709673.33,50796.96148686583,6.068035744689812e+39,8913233943034.248,259316.8180365392,2.2222582689045024e+38
0678,113088196191517.5,52204.57970602628,5.0911978203190734e+39,8357984947891.931,268242.7343685689,1.2012627329590322e+39
0679,161084124603837.34,46797.76678721456,9.246205851542367e+39,9204541621404.6,268242.7343685689,1.762295017390903e+39
0680,120601024665040.27,53651.20397974041,5.950341306382415e+39,8357984947891.931,259316.8180365392,4.936091665982473e+38
0681,120601024665040.27,52204.57970602628,4.999575730146426e+39,8093469310810.928,259316.8180365392,2.2561227653558573e+38
0682,116784212709673.33,49427.297582481406,6.57089332898105e+39,7349099765997.988,277475.8887076415,2.9430207218503633e+38
0683,113088196191517.5,52204.57970602628,5.2795836410809295e+39,7589287469431.688,277475.8887076415,6.627680933930523e+38
0684,113088196191517.5,52204.57970602628,8.622892630308952e+39,7589287469431.688,268242.7343685689,6.920637516970915e+38
0685,113088196191517.5,53651.20397974041,7.055342220997707e+39,7116513584197.631,259316.8180365392,2.375886044402287e+38
0686,116784212709673.33,53651.20397974041,5.876258607503119e+39,9816030217985.477,242346.1455688769,8.38938283429014e+38
0687,151049405567929.5,45535.93517173839,7.588317318592538e+39,9816030217985.477,250687.9162072655,7.429013160087738e+38
0688,141639798326106.53,46797.76678721456,6.35357099730068e+39,9204541621404.6,250687.9162072655,9.081438457953001e+38
0689,124542579966829.97,49427.297582481406,9.820988940224615e+39,4536607820492.515,287026.8564601882,2.976176213263169e+39
0690,113088196191517.5,55137.91519220738,1.150465692367307e+40,6059446853495.872,259316.8180365392,6.803914319525293e+38
0691,244693214630330.4,43113.424743658674,2.3490329650569264e+40,3740503579855.1514,259316.8180365392,3.565160214956058e+38
0692,146268955496099.66,46797.76678721456,1.7072841917539356e+40,6257485343945.197,234281.9516818377,1.796269374336224e+38
0693,141639798326106.53,48094.56461168163,1.2282513183833828e+40,10136843627785.957,218949.6554691137,4.903644685173486e+37
0694,141639798326106.53,48094.56461168163,1.0786848720471392e+40,7589287469431.688,226486.09803555254,1.2254091269581971e+38
0695,141639798326106.53,48094.56461168163,8.277350199047903e+39,13539558113731.52,204620.76265757895,5.482204082613359e+37
0696,222188381437239.4,44308.126953854226,2.4898551726659913e+40,5159393814953.366,211663.99194408173,9.552538982790829e+36
0697,128612955552196.45,52204.57970602628,9.120604431498041e+39,9505369992715.307,204620.76265757895,1.266190959121913e+37
0698,128612955552196.45,52204.57970602628,8.025679003815669e+39,9816030217985.477,197811.9004843798,2.0075186158526418e+36
0699,137157145901648.11,49427.297582481406,6.965428079478516e+39,10136843627785.957,184866.3422334946,8.834441584837336e+36
0700,141639798326106.53,49427.297582481406,1.0765352724438688e+40,7837325132005.645,184866.3422334946,9.652337169848342e+36
