Spec_File,OptUV_Radius,OptUV_Temperature,OptUV_ChiSquare,SoftX_Radius,SoftX_Temperature,SoftX_ChiSquare
0381,232022972548302.62,161461.40010351967,1.5517318916683188e+43,1849237387352.3691,742257.0130879642,6.711475930920488e+42
0382,232022972548302.62,161461.40010351967,1.6571992822700388e+43,1940787777648.095,742257.0130879642,6.814414159752716e+42
0383,210649396875692.94,169883.6437197453,1.4006590020772496e+43,2856676842380.816,637243.9927387064,6.174235690035882e+42
0384,255565221589118.44,161461.40010351967,1.8886930656070818e+43,940150324620.8816,637243.9927387064,1.3849004529237098e+42
0385,268217515957878.8,169883.6437197453,2.191095240538287e+43,670346919325.0374,742257.0130879642,1.1691720086849785e+42
0386,255565221589118.44,169883.6437197453,1.9905147668695205e+43,455424669850.23193,637243.9927387064,1.8633960456203025e+42
0387,255565221589118.44,161461.40010351967,1.837812997642724e+43,1035542831815.0599,469687.09846389916,2.5809303608627657e+42
0388,255565221589118.44,161461.40010351967,1.8315728838057865e+43,294814000000.0001,670484.28513293,6.506190565815699e+43
0389,191244719937613.97,161461.40010351967,1.002365112327419e+43,3146530027665.9917,637243.9927387064,3.678410039262701e+42
0390,268217515957878.8,169883.6437197453,2.2182164595955686e+43,1086809559964.1991,637243.9927387064,6.078082391418595e+41
0391,182223368425650.75,161461.40010351967,9.35241429056598e+42,2471183323773.634,705458.4770241169,7.888373195770399e+42
0392,157633283042274.84,161461.40010351967,6.900938222793088e+42,2593524457113.837,637243.9927387064,1.185753041885214e+43
0393,243509758311803.9,161461.40010351967,1.7595145309259924e+43,1035542831815.0599,605651.6391000265,2.3213178964030973e+42
0394,268217515957878.8,169883.6437197453,2.2935298354083764e+43,813281981908.4668,519965.2706590242,1.9448087773166968e+42
0395,281496188797849.3,169883.6437197453,2.611032037014845e+43,1524232201484.8955,469687.09846389916,1.5182895972890355e+41
0396,281496188797849.3,161461.40010351967,2.3574940796633057e+43,608595660603.8247,742257.0130879642,2.945654729657922e+42
0397,281496188797849.3,161461.40010351967,2.3826111824040167e+43,324727350960.42786,670484.28513293,1.8658058948444588e+42
0398,268217515957878.8,169883.6437197453,2.3558431111001364e+43,738363779660.7452,519965.2706590242,1.3484341978429643e+42
0399,221078038775011.3,161461.40010351967,1.4519265459907193e+43,1849237387352.3691,780975.0558280292,2.340385155668299e+43
0400,255565221589118.44,161461.40010351967,1.9175460006148622e+43,774918033144.0964,742257.0130879642,7.683608022750899e+42
0401,243509758311803.9,161461.40010351967,1.6884249804944115e+43,1035542831815.0599,547088.0020280032,1.520097644355139e+43
0402,232022972548302.62,161461.40010351967,1.554448115358133e+43,1318545080769.1057,494187.1905238273,6.071283599138754e+42
0403,255565221589118.44,161461.40010351967,1.773662704467224e+43,1318545080769.1057,469687.09846389916,2.2843289062262828e+42
0404,165437250604697.38,169883.6437197453,7.943449196191157e+42,3146530027665.9917,637243.9927387064,1.3020164309195794e+43
0405,173627570011984.6,161461.40010351967,7.881388252138878e+42,3637374604067.49,637243.9927387064,1.1778961296847137e+43
0406,232022972548302.62,169883.6437197453,1.5737311396962856e+43,2036870562768.1086,780975.0558280292,3.6778517604077843e+42
0407,255565221589118.44,161461.40010351967,1.7548784561906368e+43,1140614355428.725,705458.4770241169,1.0778106050823503e+43
0408,255565221589118.44,161461.40010351967,1.7860480169712664e+43,703533854932.9159,605651.6391000265,5.561140399207563e+42
0409,255565221589118.44,161461.40010351967,1.921437833034448e+43,738363779660.7452,519965.2706590242,5.077538011702776e+42
0410,255565221589118.44,161461.40010351967,1.82736130035874e+43,1678888672304.4734,670484.28513293,1.0489348106978044e+42
0411,221078038775011.3,169883.6437197453,1.4852116276301014e+43,2036870562768.1086,605651.6391000265,2.0346734454026018e+42
0412,150197442425220.62,169883.6437197453,6.676254825782827e+42,2998102643988.239,637243.9927387064,1.0148058470708888e+43
0413,165437250604697.38,161461.40010351967,7.879960919755733e+42,2998102643988.239,670484.28513293,1.4009268756210974e+43
0414,191244719937613.97,161461.40010351967,1.0147177262952474e+43,2721922345840.4185,705458.4770241169,5.0994319411309176e+42
0415,173627570011984.6,169883.6437197453,8.974802673114357e+42,1524232201484.8955,864575.389891787,1.5224261937890694e+43
0416,200712692449977.34,169883.6437197453,1.1394928268436973e+43,895801771859.4875,864575.389891787,2.886882530020456e+42
0417,200712692449977.34,161461.40010351967,1.0026233681126591e+43,324727350960.42786,1059581.292381271,2.0166049688400644e+45
0418,200712692449977.34,169883.6437197453,1.0361053872436558e+43,1256346978453.5527,780975.0558280292,2.3437353862124887e+42
0419,221078038775011.3,169883.6437197453,1.2282833969527203e+43,940150324620.8816,742257.0130879642,2.0779589852132778e+42
0420,165437250604697.38,161461.40010351967,5.972200501346508e+42,2856676842380.816,670484.28513293,1.6443996816898263e+43
0421,182223368425650.75,169883.6437197453,7.825309824282268e+42,2856676842380.816,670484.28513293,7.611229861225521e+42
0422,210649396875692.94,169883.6437197453,1.0247161591209942e+43,1849237387352.3691,547088.0020280032,6.776109905141832e+42
0423,200712692449977.34,161461.40010351967,8.522462320787037e+42,2998102643988.239,446401.63624961453,5.840274604496552e+42
0424,200712692449977.34,169883.6437197453,8.838044604494055e+42,3146530027665.9917,424270.586733286,3.507190902030927e+42
0425,200712692449977.34,161461.40010351967,7.659917631051791e+42,294814000000.0001,1007050.9158233478,7.867476828208602e+44
0426,221078038775011.3,161461.40010351967,8.52718468010785e+42,294814000000.0001,864575.389891787,5.328330056193504e+44
0427,221078038775011.3,161461.40010351967,8.381101292059923e+42,294814000000.0001,780975.0558280292,2.2910338102289435e+44
0428,221078038775011.3,161461.40010351967,8.293725367309457e+42,294814000000.0001,780975.0558280292,2.7706423672773652e+44
0429,150197442425220.62,161461.40010351967,3.740166938642006e+42,2593524457113.837,705458.4770241169,1.3514287428427661e+43
0430,232022972548302.62,161461.40010351967,9.274193346176525e+42,738363779660.7452,705458.4770241169,1.65952058408456e+42
