Spec_File,OptUV_Radius_cm,OptUV_Temperature_K,OptUV_ChiSquare,SoftX_Radius_cm,SoftX_Temperature_K,SoftX_ChiSquare
0229,684796385263151.5,46797.76678721456,2.1602891775413283e+41,2096653133691.913,715729.9497136263,2.1836530519049597e+42
0230,830543954980019.4,43113.424743658674,6.351732215666853e+40,852029234573.9205,646632.2190966592,1.5836299053137315e+42
0231,778805304410367.5,43113.424743658674,6.749390799427408e+40,2165177213798.77,691913.6638317006,4.6152117274599974e+42
0232,804258688286553.2,41950.93588729162,1.7235296464531572e+41,852029234573.9205,646632.2190966592,2.90922134199929e+42
0233,663123774789698.0,43113.424743658674,4.464599225375537e+40,2384481894425.3154,715729.9497136263,2.1057217363331415e+42
0234,602135201973896.6,44308.126953854226,1.2133606345743955e+41,3084103273751.8486,691913.6638317006,4.856067302528329e+42
0235,546755847460193.56,44308.126953854226,1.2368563263261083e+41,3862752970003.271,604314.1632126757,4.7743815905779935e+42
0236,602135201973896.6,43113.424743658674,1.428556013252471e+41,3184899793878.313,625115.1960956908,7.370743104779905e+42
0237,754157475712119.9,43113.424743658674,1.1719347184440842e+41,1674011991902.1965,564765.5608154068,3.399859414192892e+42
0238,602135201973896.6,41950.93588729162,4.2309402722670455e+40,2235940839149.9287,740366.0134130177,1.70786844798511e+43
0239,754157475712119.9,43113.424743658674,7.504192059588273e+40,617711792580.77,715729.9497136263,4.883952646874315e+42
0240,707177313041143.1,44308.126953854226,1.945579736230947e+41,72091030134058.5,242346.1455688769,1.4304602178965312e+42
0241,663123774789698.0,41950.93588729162,1.0521547296304741e+41,10468142054606.785,307126.36643578357,7.7340593518322375e+40
0242,707177313041143.1,44308.126953854226,2.0523971217006173e+41,1007311481191269.6,161461.40010351967,7.525965782024653e+36
0243,663123774789698.0,45535.93517173839,2.0998433635447943e+41,1380248876736.9033,765850.0724140495,1.9985474784228482e+42
0244,663123774789698.0,45535.93517173839,1.8904559228791953e+41,1102019754406.6584,765850.0724140495,4.8383359448423274e+41
0245,564625251267719.1,45535.93517173839,7.903831089083344e+40,2384481894425.3154,715729.9497136263,4.0154524123683797e+43
0246,778805304410367.5,41950.93588729162,2.1139217073394892e+41,1138036627544.5293,740366.0134130177,2.2198013008690497e+42
0247,583078673689622.1,44308.126953854226,1.9977683966107414e+40,3988997788326.376,584205.2955044999,1.153309369056548e+43
0248,830543954980019.4,41950.93588729162,2.51750118824781e+41,1728723059741.5186,545972.6933965883,2.7632858924865036e+42
0249,602135201973896.6,45535.93517173839,7.204083311613307e+40,2891979376341.5117,691913.6638317006,8.095262854374434e+42
0250,885719777776936.0,41950.93588729162,2.81675764027878e+41,1000665204032.711,668889.877234506,1.07381739663767e+42
0251,830543954980019.4,44308.126953854226,7.494446095545177e+40,2096653133691.913,493263.6037355609,3.9471892774864207e+42
0252,684796385263151.5,45535.93517173839,1.4439107078593711e+41,1843567935364.6787,792211.3154718872,3.3303583159806986e+42
0253,778805304410367.5,43113.424743658674,4.608408612497122e+40,1425359001572.086,740366.0134130177,9.48853396483119e+41
0254,621814547189458.4,44308.126953854226,1.4579945025083065e+40,3184899793878.313,646632.2190966592,9.800100929541636e+42
0255,857688292585879.0,41950.93588729162,2.084949772605764e+41,1102019754406.6584,625115.1960956908,1.715753257300301e+42
0256,857688292585879.0,43113.424743658674,9.024669557971128e+40,1621032433877.157,765850.0724140495,4.1322758322343e+41
0257,804258688286553.2,44308.126953854226,1.495739347865251e+41,1966042341572.603,668889.877234506,2.0438702153787627e+43
0258,857688292585879.0,43113.424743658674,1.4678595320987696e+41,1175230625815.9944,740366.0134130177,8.480363005734221e+41
0259,857688292585879.0,43113.424743658674,1.284313234017878e+41,1067142752446.2457,819479.9360447068,1.3840971638204735e+42
0260,602135201973896.6,46797.76678721456,1.1920356766311478e+41,2625999326339.922,691913.6638317006,1.1113602683992094e+43
0261,684796385263151.5,43113.424743658674,7.400566345461842e+40,3084103273751.8486,646632.2190966592,4.399642363528385e+42
0262,642137064614263.0,41950.93588729162,1.2501260606362981e+41,3622123169553.179,625115.1960956908,5.0717615947068337e+42
0263,602135201973896.6,41950.93588729162,1.2792406684057902e+41,4393032100351.1543,545972.6933965883,4.2944756669588045e+42
0264,642137064614263.0,44308.126953854226,6.668093197823618e+40,2986496787575.317,668889.877234506,8.444572151288367e+42
